UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
"24190700701","ANANDPURA PRIMARY SCHOOL","VADODARA","VISHRAM PURA","Gujarat","Local body","Primary","391440"
"24190205402","KHODIYAR NAGAR PRIMARY SCHOOL","VADODARA","KUNDHELA","Gujarat","Local body","Primary","391107"
"24190204501","KARALI PRIMARY SCHOOL","VADODARA","KARALI","Gujarat","Local body","Primary","391110"
"24190701401","CHANSAD PRIMARY SCHOOL","VADODARA","CHANSAD","Gujarat","Local body","Primary with Upper Primary","391440"
"24190209315","LUNADARA PRIMARY SCHOOL","VADODARA","SIMLIYA","Gujarat","Local body","Primary","391125"
"24191104801","HANSJIPURA PRI.SCH.","VADODARA","HANSJIPURA","Gujarat","Local body","Primary","390014"
"24190704409","KARKHADI HIGH SCHOOL","VADODARA","KARKHADI","Gujarat","Government Aided","Secondary with Higher Secondary","391450"
"24190704413","KARAKHADI HIGHSCHOOL ( PRATHMIK VIBHAG)","VADODARA","KARKHADI","Gujarat","Government Aided","Upper Primary only","391450"
"24190704412","SHAYONA VIDHYALAYA","VADODARA","KARKHADI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391450"
"24190704408","KARKHADI KUMAR SCHOOL","VADODARA","KARKHADI","Gujarat","Local body","Primary","391450"
"24190706001","MALEKPURA PRIMARY SCHOOL","VADODARA","BHOJ","Gujarat","Local body","Primary","391445"
"24190704402","KARAKHADI KANYA PRI.SCH","VADODARA","KARKHADI","Gujarat","Local body","Primary","391450"
"24190206601","MOSAM PURA PRIMARY SCHOOL","VADODARA","MOSAM PURA","Gujarat","Local body","Primary","391107"
"24190704701","KHOKHAR PURA PRIMARY SCHOOL","VADODARA","MAJATAN","Gujarat","Local body","Primary with Upper Primary","391450"
"24190210701","VALIPURA PRIMARY SCHOOL","VADODARA","VALIPURA","Gujarat","Local body","Primary","391107"
"24190711106","PROFESSOR G P SHASTRI INTERNATIONAL ENGLISH MEDIUM SCHOOL","VADODARA","VADU","Gujarat","Private Unaided (Recognized)","Primary","391440"
"24190711107","S.D. PATEL VIDHYA VIHAR","VADODARA","VADU","Gujarat","Private Unaided (Recognized)","Upper Primary only",""
"24190709901","SUTHARI PURA PRIMARY SCHOOL","VADODARA","CHOKARI","Gujarat","Local body","Primary","391450"
"24190708004","SHREE SARVAJANIK HIGH SCHOOL","VADODARA","RANU","Gujarat","Government Aided","Secondary with Higher Secondary","391445"
"24190708001","RANU KUMAR PRIMARY SCHOOL","VADODARA","RANU","Gujarat","Local body","Primary with Upper Primary","391445"
"24190708002","RANU KANYA PRIMARY SCHOOL","VADODARA","RANU","Gujarat","Local body","Primary with Upper Primary","391445"
"24191103301","DHANIYAVI PRI.SCH.","VADODARA","DHANIYAVI","Gujarat","Local body","Primary with Upper Primary","390014"
"24190207501","PALAS VADA PRIMARY SCHOOL","VADODARA","PALAS VADA","Gujarat","Local body","Primary with Upper Primary","391107"
"24190206401","MOHAMMAD PURA PRIMARY SCHOOL","VADODARA","MOHAMMAD PURA","Gujarat","Local body","Primary","391107"
"24190709701","SOMJIPURA PRIMARY SCHOOL","VADODARA","SOMJIPURA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190207503","RENITABEN CHARITABLE TRUST SANCHALIT SHRADDHA DIVYANG SANKUL","VADODARA","PALAS VADA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391107"
"24190203001","DHOLAR PRIMARY SCHOOL","VADODARA","DHOLAR","Gujarat","Local body","Primary with Upper Primary","391107"
"24190201701","BHAVPURA PRIMARY SCHOOL","VADODARA","BHAVPURA","Gujarat","Local body","Primary","391107"
"24190703101","GAM TALAV (TITHOR) PRI.SCH.","VADODARA","GAM TALAV","Gujarat","Local body","Primary with Upper Primary","391450"
"24190209317","N.V. BAMBOJ PRIMARY SCHOOL","VADODARA","SIMLIYA","Gujarat","Local body","Primary","391761"
"24191212401","TAMASIPUR N.V. PRI.SCH.","VADODARA","KARMALIYAPURA","Gujarat","Local body","Primary","391760"
"24190702503","ADITI  SCIENCE ENGLISH MEDIUM","VADODARA","GHAYAJ","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary",""
"24190702502","ADITI  SCHOOL SCIENCE","VADODARA","GHAYAJ","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","391440"
"24191206202","KARMALIYAPURA N.V. PRI.SCH.","VADODARA","KARMALIYAPURA","Gujarat","Local body","Primary","391761"
"24190704410","TITHOR.PRI.SCHOOL","VADODARA","KARKHADI","Gujarat","Local body","Primary with Upper Primary","391450"
"24191300501","N.P. BABAJIPURA SCHOOL NO-21","VADODARA","JAMBUVA WARD-12","Gujarat","Local body","Primary with Upper Primary","390014"
"24190701501","RAMDEVPURA PRIMARY SCHOOL","VADODARA","CHOKARI","Gujarat","Local body","Primary","391450"
"24190205403","KUNDHELA STATION PRI.SCH.","VADODARA","KUNDHELA","Gujarat","Local body","Primary","391107"
"24190702902","FATEPURA CHOKARI PRIMARY SCHOOL","VADODARA","CHOKARI","Gujarat","Local body","Primary with Upper Primary","391450"
"24191201201","ANTOLI PRI.SCH.","VADODARA","ANTOLI","Gujarat","Local body","Primary","391761"
"24190711104","SARASVATI VIDHYALAY-  VADU","VADODARA","VADU","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391440"
"24191108703","MUJAR GAMDI PRI SCH.","VADODARA","MARETHA","Gujarat","Local body","Primary","391240"
"24190701801","CHOKARI PRIMARY SCHOOL","VADODARA","CHOKARI","Gujarat","Local body","Primary with Upper Primary","391450"
"24190702501","GHAYAJ PRIMARY SCHOOL","VADODARA","GHAYAJ","Gujarat","Local body","Primary with Upper Primary","391440"
"24190707401","PATOD PRIMARY SCHOOL","VADODARA","PATOD","Gujarat","Local body","Primary with Upper Primary","391440"
"24190711103","M.N. VIDHYALAYA","VADODARA","VADU","Gujarat","Government Aided","Secondary with Higher Secondary","391460"
"24190711101","VADU KUMAR PRIMARY SCHOOL","VADODARA","VADU","Gujarat","Local body","Primary with Upper Primary","391460"
"24190711102","VADU KANYA PRIMARY SCHOOL","VADODARA","VADU","Gujarat","Local body","Primary with Upper Primary","391460"
"24191114801","VORA GAMDI PRI.SCH.","VADODARA","CHIKHODRA","Gujarat","Local body","Primary","390009"
"24190701802","VADILAPURA MISHRA GUJ. SCHOOL","VADODARA","DABKA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190705301","LATIPURA PRIMARY SCHOOL","VADODARA","LATIPURA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190706801","NARSINH PURA PRIMARY SCHOOL","VADODARA","NARSINH PURA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190703701","HARANMAL PRIMARY SCHOOL","VADODARA","BHOJ","Gujarat","Local body","Primary with Upper Primary","391440"
"24190701806","GOVT SECONDARY SCHOOL","VADODARA","CHOKARI","Gujarat","Department of Education","Secondary Only","391440"
"24190705303","GOVERNMENT ENGLISH MEDIUM SCHOOL, LATIPURA","VADODARA","LATIPURA","Gujarat","Local body","Primary","391440"
"24191300618","IDEAL SCHOOL (GUJ)","VADODARA","MAKARPURA WARD 4","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390014"
"24191300403","IDEAL SCHOOL(ENG.)","VADODARA","WARD-4,PRTAPNGAR,DANTESWER,SRP,ITI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390014"
"24190701805","GYANDEEP VIDHYALAY","VADODARA","CHOKARI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391450"
"24190209314","AMRESHWER PRIMARY SCHOOL","VADODARA","SIMLIYA","Gujarat","Local body","Primary with Upper Primary","391761"
"24191105101","HETAM PURA PRI.SCH.","VADODARA","HETAM PURA","Gujarat","Local body","Primary","390004"
"24191100201","AALHADPURA PRI.SCH.","VADODARA","AALHADPURA","Gujarat","Local body","Primary","391446"
"24191108201","MARETHA PRI.SCH.","VADODARA","MARETHA","Gujarat","Local body","Primary with Upper Primary","390013"
"24190710101","TALAV VAGA PRIMARY SCHOOL","VADODARA","VADU","Gujarat","Local body","Primary","391460"
"24190704601","KHANDERAV PURA PRIMARY SCHOOL","VADODARA","DABHASA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190705302","SHREE SARVODAYA VIDHYALAY","VADODARA","LATIPURA","Gujarat","Government Aided","Secondary with Higher Secondary","391440"
"24191300611","ST. BASIL SCHOOL","VADODARA","MAKARPURA WARD 4","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390013"
"24191206201","KARMALIYAPURA PRI.SCH.","VADODARA","KARMALIYAPURA","Gujarat","Local body","Primary with Upper Primary","391760"
"24190702302","DARAPURA KANYA PRI.SCH.","VADODARA","DARAPURA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190204202","KADADHARAPURA PRI.SCH.","VADODARA","KADADHARA PURA","Gujarat","Local body","Primary","391107"
"24190702305","SHREE SARDAR PATEL VIDHYALYA","VADODARA","DARAPURA","Gujarat","Government Aided","Secondary Only","391440"
"24190707901","RAM NAGAR PRIMARY SCHOOL","VADODARA","DABHASA","Gujarat","Local body","Primary","391440"
"24190201802","RASHALPUR PRIMARY SCHOOL","VADODARA","BHILAPUR","Gujarat","Local body","Primary","391007"
"24190707231","GYAN YAGNA VIDYAMANDIR","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391440"
"24190707301","PALKHIPURA PRIMARY SCHOOL","VADODARA","LATIPURA","Gujarat","Local body","Primary","391440"
"24190702301","DARAPURA KUMAR PRIMARY SCHOOL","VADODARA","DARAPURA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190705001","KRUSHNA NAGAR PRIMARY SCHOOL","VADODARA","KRUSHAN NAGAR","Gujarat","Local body","Primary with Upper Primary","391450"
"24190702601","DHOBIKUVA PRIMARY SCHOOL","VADODARA","JASPUR","Gujarat","Local body","Primary with Upper Primary","391440"
"24190702602","DHOBIKUVA SIM VAGA PRI.SCH.","VADODARA","DHOBIKUVA","Gujarat","Local body","Primary","391440"
"24190711801","ZAVERIPURA PRIMARY SCHOOL","VADODARA","PATOD","Gujarat","Local body","Primary","391440"
"24190200302","PATEL B.R.SARVAJANIK VIDHYALAY","VADODARA","AAMRESHWAR","Gujarat","Government Aided","Secondary Only","391761"
"24190702701","DHORI VAGA(KENAL CHOKDI) SCH.","VADODARA","NARSINH PURA","Gujarat","Local body","Primary with Upper Primary","391440"
"24191205101","JAMBU VADA PRI.SCH.","VADODARA","JAMBUVADA","Gujarat","Local body","Primary","391760"
"24190710401","TIMBIPURA PRIMARY SCHOOL","VADODARA","DHOBIKUVA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190201803","MAVLI PRIMARY SCHOOL","VADODARA","BHILAPUR","Gujarat","Local body","Primary","391107"
"24190707220","GITANJALI VIDHAYALAY","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391440"
"24190707227","GITANJALI VIDHYALAY  ENGLISH","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391440"
"24190707002","NAVAPURA (PA) PRIMARY SCHOOL","VADODARA","PAVDA","Gujarat","Local body","Primary","391450"
"24191103501","DIVALIPURA PRI.SCH.","VADODARA","DIVALIPURA","Gujarat","Local body","Primary with Upper Primary","391107"
"24191205801","KAGADI PURA PRI.SCH.","VADODARA","VYARA","Gujarat","Local body","Primary","391760"
"24190709401","SIM JOSHI PURA PRIMARY SCHOOL","VADODARA","SIM JOSHI PURA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190205901","MALHAR PURA PRIMARY SCHOOL","VADODARA","MALHAR PURA","Gujarat","Local body","Primary","391107"
"24191304024","NEW SUN FLAVOUR SCHOOL","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390011"
"24191300617","SHNATI VIDHYALAY","VADODARA","MAKARPURA WARD 4","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390017"
"24191102103","SANT KABIR INDIAN INTERNATIONAL SCHOOL","VADODARA","CHAPAD","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391410"
"24190707209","D.D.PATEL SARDA ENGLISH GRANTED SCHOOL","VADODARA","PADRA","Gujarat","Government Aided","Secondary with Higher Secondary","391440"
"24191107301","KISHAN NAGAR PRI.SCH.","VADODARA","HETAM PURA","Gujarat","Local body","Primary","390004"
"24190707232","D.D.PATEL SARDA ENGLISH SCHOOL (PRATHMIK VIBHAG)","VADODARA","PADRA","Gujarat","Government Aided","Upper Primary only","391440"
"24190705803","SHREE SHEETAL SANSKAR SCHOOL- MAHUVAD","VADODARA","MAHUVAD","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391440"
"24191102501","CHIKHODRA PRI.SCH.","VADODARA","CHIKHODRA","Gujarat","Local body","Primary","390009"
"24191300217","MAA SHARADA VIDYALAYA (ENG)","VADODARA","SHUBHANPURA-10,GORWA,VADIVADI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390016"
"24190707219","ANKUR VIDHAYALAY","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391440"
"24191300405","N.P. BABAJIPURA SCHOOL NO-18","VADODARA","WARD-4,PRTAPNGAR,DANTESWER,SRP,ITI","Gujarat","Local body","Primary with Upper Primary","390014"
"24191300426","MAA GAYATRI HINDI PRI SCH.","VADODARA","WARD-4,PRTAPNGAR,DANTESWER,SRP,ITI","Gujarat","Local body","Primary with Upper Primary","390013"
"24190205406","SEGUWADA PRIMARY SCHOOL","VADODARA","KUNDHELA","Gujarat","Local body","Primary with Upper Primary","391107"
"24190707205","JESIS JANKI VALLABH PRI.SCH.","VADODARA","PADRA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190709601","SOKHADA KHURD PRIMARY SCHOOL","VADODARA","SOKHDA KHURD","Gujarat","Local body","Primary with Upper Primary","391440"
"24191102101","CHAPAD PRI.SCH.","VADODARA","CHAPAD","Gujarat","Local body","Primary with Upper Primary","391410"
"24190707222","MOTHER SCHOOL PADARA ENGLISH","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391440"
"24190707208","SHRI SHANTILAL PRAGJIBHAI SHROF SHALA(SHALA NO-1)","VADODARA","PADRA","Gujarat","Local body","Primary with Upper Primary","391440"
"24191101501","BHALIYA PURA PRI.SCH.","VADODARA","CHIKHODRA","Gujarat","Local body","Primary","390007"
"24191306602","VRUNDAVAN BALMANDIR PRI SCHOOL (GUJ)","VADODARA","WARD NO 4 BABAJIPURA 20","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390014"
"24190707214","PADARA HIGHSCHOOL, PRATHMIK VIBHAG","VADODARA","PADRA","Gujarat","Government Aided","Upper Primary only","391440"
"24190707229","P.P.SHROFF HIGHSCHOOL (MADHYAMIK VIBHAG)","VADODARA","PADRA","Gujarat","Government Aided","Secondary with Higher Secondary","391440"
"24190707230","LEARNING TREE -THE SMART SCHOOL","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Primary","391440"
"24190707207","PATEL BHAIJI BHAGWANDAS PRI. S","VADODARA","PADRA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190700401","ATHAMANAPURA PRIMARY SCHOOL","VADODARA","MUJPUR","Gujarat","Local body","Primary with Upper Primary","391440"
"24191212302","SURTALAV N.V. PRI.SCH.","VADODARA","JAMBUVADA","Gujarat","Local body","Primary with Upper Primary","391760"
"24191306410","KENDRIYA VIDYALAYA NO-3","VADODARA","WARD NO 24 BABAJIPURA 20","Gujarat","Kendriya Vidyalaya","Pri. with Upper Pri. Sec. and H.Sec.","390014"
"24190707224","M.B.THAKKAR PRI KUMAR SHALA NO.3","VADODARA","PADRA","Gujarat","Local body","Primary with Upper Primary","391440"
"24191306601","NETAJI MODEL SCHOOL","VADODARA","WARD NO 4 BABAJIPURA 20","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390013"
"24190707215","SHREE  K.K. CHOKXI GIRLS HIGHSCHOOL","VADODARA","PADRA","Gujarat","Government Aided","Secondary with Higher Secondary","391440"
"24190707233","SHREE K.K. CHOKXI GIRLSSCHOOL (PRATHMIK VIBHAG)","VADODARA","PADRA","Gujarat","Government Aided","Upper Primary only","391440"
"24190707221","SHARADA ENGLISH SCHOOL","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391440"
"24190707203","PADRA KANYA - 1 PRIMARY SCHOOL","VADODARA","PADRA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190707204","PADRA KANYA - 2 PRIMARY SCHOOL","VADODARA","PADRA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190707501","PAVDA PRIMARY SCHOOL","VADODARA","PAVDA","Gujarat","Local body","Primary","391440"
"24190710701","TRIKAMPURA PRIMARY SCHOOL","VADODARA","PADRA","Gujarat","Local body","Primary","391440"
"24190712001","MAHALI TALAVADI PRI.SCHOOL","VADODARA","PADRA","Gujarat","Local body","Primary","391440"
"24190701901","DABHASA KUMAR PRIMARY SCHOOL","VADODARA","DABHASA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190707223","MOTHER SCHOOL PADARA ( GUJRATI )","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391440"
"24191300404","N.P. BABAJIPURA SCHOOL NO-20","VADODARA","WARD-4,PRTAPNGAR,DANTESWER,SRP,ITI","Gujarat","Local body","Primary with Upper Primary","390014"
"24191300601","N.P. BABAJIPURA SCHOOL NO-27","VADODARA","MAKARPURA WARD 4","Gujarat","Local body","Primary with Upper Primary","390014"
"24191106901","KELANPUR PRI.SCH.","VADODARA","KELANPUR","Gujarat","Local body","Primary with Upper Primary","390004"
"24190705802","SARVODAY UTTAR BUNIYADI VIDHYALAYA","VADODARA","MAHUVAD","Gujarat","Government Aided","Secondary with Higher Secondary","391440"
"24190707225","LITTLE FLOWER SCHOOL (GUJRATI)","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391440"
"24190707226","LITTLE FLOWER SCHOOL ( ENGLISH)","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Primary","391440"
"24191113501","TALSAT PRI.SCH.","VADODARA","TALSAT","Gujarat","Local body","Primary with Upper Primary","390012"
"24191104301","GAUKHANA PRI.SCH.","VADODARA","CHAPAD","Gujarat","Local body","Primary","391410"
"24190210802","BHAYAPURA PRIMARY SCHOOL","VADODARA","VANADRA","Gujarat","Local body","Primary","391107"
"24191300608","LAL BAHADUR SHASHTRI VIDHYALAY","VADODARA","MAKARPURA WARD 4","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390014"
"24191300628","LAL BAHADUR SHASHTRI VIDHYALAY","VADODARA","MAKARPURA WARD 4","Gujarat","Government Aided","Secondary with Higher Secondary","390014"
"24191306603","VRUNDAVAN BALMANDIR PRI SCHOOL (HINDI)","VADODARA","WARD NO 4 BABAJIPURA 20","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390014"
"24190701903","DABHASA ENGLISH SCHOOL","VADODARA","DABHASA","Gujarat","Government Aided","Secondary with Higher Secondary","391440"
"24190707213","ZEN SCHOOL PADRA ( GUJRATI)","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391440"
"24190707212","ZEN SCHOOL PADRA ( ENGLISH)","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391440"
"24191106902","JIVAN SANSKAR VIDHYAMANDIR","VADODARA","KELANPUR","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390004"
"24191109002","NAVAPURA  PRI.SCH. KELANPUR","VADODARA","KELANPUR","Gujarat","Local body","Primary","390004"
"24190705801","MAHUVAD PRIMARY SCHOOL","VADODARA","MAHUVAD","Gujarat","Local body","Primary with Upper Primary","391440"
"24191109001","NAVAPURA PRI.SCH. ANGADH","VADODARA","ANAGADH","Gujarat","Local body","Primary with Upper Primary","391330"
"24190702003","DABKA HIGHSCHOOL","VADODARA","DABKA","Gujarat","Government Aided","Secondary with Higher Secondary","391440"
"24190702004","DABKA HIGHSCHOOL (PRATHMIK VIBHAG)","VADODARA","DABKA","Gujarat","Government Aided","Primary with Upper Primary","391440"
"24190701902","DABHASA KANYA PRIMARY SCHOOL","VADODARA","DABHASA","Gujarat","Local body","Primary with Upper Primary","391440"
"24190702001","DABKA PRIMARY SCHOOL","VADODARA","DABKA","Gujarat","Local body","Primary with Upper Primary","391440"
"24191300638","SHRI P. M. YADAV VIDYALAYA (HINDI)","VADODARA","MAKARPURA WARD 4","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390015"
"24191300707","N.P. BABAJIPURA SCHOOL NO-33","VADODARA","GIDC,WARD-12,SINDHWAI MATA ROAD","Gujarat","Local body","Primary with Upper Primary","390010"
"24191306403","RISING PRIMMARY SCHOOL ENG","VADODARA","WARD NO 24 BABAJIPURA 20","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390009"
"24190707228","MADANI PRIMARY SCHOOL","VADODARA","PADRA","Gujarat","Private Unaided (Recognized)","Primary","391440"
"24191300621","N.P. KELVANIKAR GIJUBHAI BADHEKA","VADODARA","MAKARPURA WARD 4","Gujarat","Local body","Primary with Upper Primary","390010"
"24191306402","NEW ROSEMERY ENGLISH MEDIUM SCHOOL","VADODARA","WARD NO 24 BABAJIPURA 20","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390010"
"24191300619","SHRI P. M. YADAV VIDYALAYA","VADODARA","MAKARPURA WARD 4","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390010"
"24191300632","SHRI P. M. YADAV VIDYALAYA","VADODARA","MAKARPURA WARD 4","Gujarat","Government Aided","Secondary with Higher Secondary","390010"
